UUID,Date,Sentiment_score,Lsa_summary
580dd3ab-2725-4cb0-8425-88487695e906,2011-10-25T08:00:00.000+08:00,3,Lilly Cuts 2011 Financial Guidance Due to Xigris Withdrawal; Expects $3.84-$3.89 vs $4.33 Est and $4.30-$4.35 Prior
463f1183-a25c-4064-8804-7f100a38b36c,2011-10-25T08:00:00.000+08:00,2,UPDATE: Lilly Sees Charge $0.75-0.95 Pretax; Reaffirms Forecast Adj EPS 2011
01db6188-265b-419f-b71b-09d14fe9d5ea,2011-10-25T08:00:00.000+08:00,2,Lilly Announces Withdrawal of Xigris® Following Recent Clinical Trial Results
4536dbc5-2adc-453a-8787-19a7e10d7667,2011-10-24T08:00:00.000+08:00,2,"Eli Lilly: FDA Approves First Generic Olanzapine To Treat Schizophrenia, Bipolar Disorder"
6074af13-6e5d-494e-bf4d-6e820d97331c,2011-10-24T08:00:00.000+08:00,1,UPDATE: Jefferies Lowers PT on Eli LIlly to $33
5ac81a12-845d-47a5-8dd8-b44b5d747783,2011-10-24T08:00:00.000+08:00,3,Jefferies Lowers PT on Eli Lilly to $33
fcf5ac0e-d2ed-4054-8786-029e9eaccc8f,2011-10-24T08:00:00.000+08:00,4,"Eli Lilly: FDA Approves First Generic Olanzapine To Treat Schizophrenia, Bipolar Disorder"
06ce42bb-c707-44c8-9b5b-c3917ef49beb,2011-10-24T08:00:00.000+08:00,2,UPDATE: Jefferies Lowers PT on Eli LIlly to $33
de6337b2-099b-4514-ba62-36862963484f,2011-10-24T08:00:00.000+08:00,2,Jefferies Lowers PT on Eli Lilly to $33
b98d2e33-27a2-4d22-bc82-c7fbc5b9ce95,2011-10-20T08:00:00.000+08:00,4,Earnings Roundup
88d0a18e-5c09-4584-b76d-f56b10ff4cc0,2011-10-20T08:00:00.000+08:00,1,Eli Lilly Sees Zyprexa Expiration to Significantly Hurt Sales
e6164e19-9153-4e9e-9aba-2330df0cf6d9,2011-10-20T08:00:00.000+08:00,2,UPDATE: Eli Lilly Reports Decline In Q3 Net Profit
98ac2ad0-7da3-4f8c-830b-03dc458cfd6e,2011-10-20T08:00:00.000+08:00,4,Eli Lilly Reports Q3 EPS $1.13 vs $1.13 Est; Revenues $6.15B vs $6.06B Est
65523c18-a2c1-4453-a5c6-83f54b2fe3ab,2011-10-20T08:00:00.000+08:00,1,Eli Lilly and Company's Profit Falls
3c054bf4-d0c9-4c6a-b46d-78b54a31fc9e,2011-10-20T08:00:00.000+08:00,2,Earnings Scheduled For October 20
1ad2b079-9f4e-46d3-83ff-a289ea6b2703,2011-10-20T08:00:00.000+08:00,3,Earnings Roundup
25ab4c0b-3434-48e9-94ed-10f8c01e5627,2011-10-20T08:00:00.000+08:00,2,Eli Lilly Sees Zyprexa Expiration to Significantly Hurt Sales
73add187-2049-474a-9a61-3dafb69212b0,2011-10-20T08:00:00.000+08:00,1,UPDATE: Eli Lilly Reports Decline In Q3 Net Profit
cbbedaab-f90d-40a7-8fb7-7bd31d4b5833,2011-10-20T08:00:00.000+08:00,4,Eli Lilly Reports Q3 EPS $1.13 vs $1.13 Est; Revenues $6.15B vs $6.06B Est
efa595a7-daab-422f-be2e-726cda7486a6,2011-10-20T08:00:00.000+08:00,2,Eli Lilly and Company's Profit Falls
d06aa84a-3a6a-43da-83da-93e5ae4dc6fb,2011-10-20T08:00:00.000+08:00,3,Earnings Scheduled For October 20
b3371b87-ab6a-414d-948e-cbbc3c7cc63d,2011-10-17T08:00:00.000+08:00,3,"Eli Lilly Earnings Preview: Analysts Expect Rising Revenue, Falling EPS"
3cf9d5a1-1d37-4547-9609-c487cb03682c,2011-10-17T08:00:00.000+08:00,3,"Eli Lilly Earnings Preview: Analysts Expect Rising Revenue, Falling EPS"
a7f8f05b-fcb7-4ae6-a1e8-89354e8ed663,2011-10-14T08:00:00.000+08:00,2,Top 4 Stocks In The Drug Manufacturers-Major Industry With The Highest Dividend Yield
79f9b8e3-1f99-41eb-8820-47867e778eb8,2011-10-14T08:00:00.000+08:00,2,Top 4 Stocks In The Drug Manufacturers-Major Industry With The Highest Dividend Yield
c4d61ebb-af06-4340-9a12-52f03e4a0d5b,2011-10-12T08:00:00.000+08:00,4,New Study Shows Cialis Significantly Improved Study Endpoints in Men
49cee712-f821-45f2-ac92-4cb4e00d6fa3,2011-10-12T08:00:00.000+08:00,4,New Study Shows Cialis Significantly Improved Study Endpoints in Men
3d4bb188-17d8-4016-b51c-6fa86a7ffe02,2011-10-07T08:00:00.000+08:00,3,Will Earnings Be a Catalyst?
35b573e6-c9ea-41a5-a472-fded63c74ed1,2011-10-07T08:00:00.000+08:00,4,Notable Call Options Activity in Eli Lilly
f286228e-f5fa-489a-be1a-1b906f90fd47,2011-10-07T08:00:00.000+08:00,2,Resistance 10-07-2011
fe615f6b-ccdb-4340-9f4d-8ca8c63d24fa,2011-10-07T08:00:00.000+08:00,3,"Financial Breakfast: Morning News Summary for October 7, 2011"
11bc7f2a-ca2f-453e-b46e-75c5b987bb6b,2011-10-07T08:00:00.000+08:00,4,Cialis for Once Daily Use Now FDA-Approved to Treat Men With Signs and Symptoms of Benign Prostatic Hyperplasia and Men With Both Erectile Dysfunction and Signs and Symptoms of BPH
1792d71e-c018-404f-91be-b0d1e6ca3c34,2011-10-07T08:00:00.000+08:00,5,Will Earnings Be a Catalyst?
41156ff1-82fb-4345-8ae7-e897ca6df309,2011-10-07T08:00:00.000+08:00,4,Notable Call Options Activity in Eli Lilly
8e51883f-730b-4802-8757-6e0df3d605bd,2011-10-07T08:00:00.000+08:00,2,Resistance 10-07-2011
3aca217c-f1f2-4af8-8bb5-203f2c91ff1f,2011-10-07T08:00:00.000+08:00,3,"Financial Breakfast: Morning News Summary for October 7, 2011"
84018b9c-a353-451e-976f-35e1e3809341,2011-10-07T08:00:00.000+08:00,5,Cialis for Once Daily Use Now FDA-Approved to Treat Men With Signs and Symptoms of Benign Prostatic Hyperplasia and Men With Both Erectile Dysfunction and Signs and Symptoms of BPH
56f906b0-91ea-4941-87c1-9f48ab49e6d6,2011-10-06T08:00:00.000+08:00,5,Lilly's Cialis is Approved for Treatment of Enlarged Prostates
f3b5d76e-8bdc-4e6f-a968-a08a0c6299d6,2011-10-06T08:00:00.000+08:00,4,Lilly's Cialis is Approved for Treatment of Enlarged Prostates
23a5adf2-e6cf-487b-9ed4-872204a54c49,2011-10-05T08:00:00.000+08:00,1,Lilly CEO Says Not Interested in Pfizer Nutrition Business
37276a02-259b-449e-9f20-290df5014ce9,2011-10-05T08:00:00.000+08:00,3,Lilly CEO Wants Better Chance to Win Worker Green Cards
310685a7-2082-4fd0-9aed-6341ddfe3e0a,2011-10-05T08:00:00.000+08:00,1,Lilly CEO Says Not Interested in Pfizer Nutrition Business
24052a68-83e9-425c-ad6c-fffa16477e23,2011-10-05T08:00:00.000+08:00,3,Lilly CEO Wants Better Chance to Win Worker Green Cards
c22baf3d-f584-4c63-bd68-b593bc1a5e52,2011-09-26T08:00:00.000+08:00,5,Eli Lilly Announces ALIMTA Helped Keep Most Common Form of Lung Cancer at Bay In Elderly Patients
9aa18f3e-2e88-4f4b-9b96-77f01e73aba2,2011-09-26T08:00:00.000+08:00,5,ALIMTA Receives Positive Opinion From CHMP as Continuation Maintenance Therapy for Deadly Form of Lung Cancer
00d4efde-3d10-4659-8edc-32a0a197d1af,2011-09-26T08:00:00.000+08:00,3,Eli Lilly Announces ALIMTA Helped Keep Most Common Form of Lung Cancer at Bay In Elderly Patients
6ddf041b-b2e7-4585-b613-d0c6332ab74d,2011-09-26T08:00:00.000+08:00,4,ALIMTA Receives Positive Opinion From CHMP as Continuation Maintenance Therapy for Deadly Form of Lung Cancer
981e0cc3-b853-437c-8243-fde23c18da14,2011-09-13T08:00:00.000+08:00,4,Lilly Invests $30 Million in Partnership to Address Non-Communicable Diseases
610f799d-4bfe-4749-baa4-2b7b134a0c5e,2011-09-13T08:00:00.000+08:00,4,Lilly Invests $30 Million in Partnership to Address Non-Communicable Diseases
58d39c3a-e649-4ab2-87d1-db6bfc8dbc7e,2011-09-12T08:00:00.000+08:00,3,A Peek Into The Market Before The Trading Starts
a8736828-55da-4187-bc21-15dffc349fa7,2011-09-12T08:00:00.000+08:00,5,"Amylin Pharmaceuticals, Eli Lilly, and Alkermes Announce Analyses Find Type 2 Diabetes Patients Treated with BYDUREON™ Experienced Reduction in Cardiovascular Risk Factors"
82e909bd-5667-4f60-8994-eebc6a272808,2011-09-12T08:00:00.000+08:00,3,A Peek Into The Market Before The Trading Starts
7220cd20-0d4e-4476-8d6b-fb2c152889cc,2011-09-12T08:00:00.000+08:00,5,"Amylin Pharmaceuticals, Eli Lilly, and Alkermes Announce Analyses Find Type 2 Diabetes Patients Treated with BYDUREON™ Experienced Reduction in Cardiovascular Risk Factors"
391f7db1-e182-4a12-87a4-c941afd03210,2011-09-07T08:00:00.000+08:00,4,Boehringer Ingelheim and Lilly to Feature Type 2 Diabetes Research in Presentations
94341f2c-20fe-41fa-8945-c114257bd371,2011-09-07T08:00:00.000+08:00,4,Boehringer Ingelheim and Lilly to Feature Type 2 Diabetes Research in Presentations
82304abd-ecf2-4fbe-aad0-ca01c6784297,2011-09-01T08:00:00.000+08:00,3,"Mustafa Nevzat Could Attract Other Suitors, Ultimately Be Sold For About $1B - WSJ"
e0173294-9f4c-4f58-ba1f-ce9dfe106fe8,2011-09-01T08:00:00.000+08:00,5,"Mustafa Nevzat Could Attract Other Suitors, Ultimately Be Sold For About $1B - WSJ"
cdd2327d-6ec1-4ee2-bd14-99c0e8f17870,2011-08-25T08:00:00.000+08:00,4,Eli Lilly Announces Linagliptin Receives Approval in Europe for the Treatment of Type 2 Diabetes
9dbe3699-7e65-49be-8130-6befeb2bbe0c,2011-08-25T08:00:00.000+08:00,5,Eli Lilly Announces Linagliptin Receives Approval in Europe for the Treatment of Type 2 Diabetes
2f356a1a-e529-4390-bea6-7d0dd40bc8d0,2011-08-15T08:00:00.000+08:00,5,Effient Showed Significant 26% Reduction in Cardiovascular Events Over Clopidogrel in New Core Clinical Cohort Population Sub-Analysis of the TRITON-TIMI 38 Pivotal Study
d0649f72-859c-46ab-8ce2-6f32ff024441,2011-08-15T08:00:00.000+08:00,5,Effient Showed Significant 26% Reduction in Cardiovascular Events Over Clopidogrel in New Core Clinical Cohort Population Sub-Analysis of the TRITON-TIMI 38 Pivotal Study
b75042fa-005b-4097-8808-49320deab5f5,2011-08-10T08:00:00.000+08:00,1,"Bydureon FDA Action Date Set For January 28, 2012"
6bd38bd5-dd1c-4040-9901-dc11e56147d8,2011-08-10T08:00:00.000+08:00,1,"Bydureon FDA Action Date Set For January 28, 2012"
09f224fc-ee3c-4a39-870e-e449f75c9255,2011-08-09T08:00:00.000+08:00,2,Eli Lilly Announces Review of Data on Long-Term Raloxifene Treatment for Postmenopausal Osteoporosis Published in Current Medical Research & Opinion
dc2f9eb3-d5ba-4886-b280-7adff452e0f6,2011-08-09T08:00:00.000+08:00,2,Eli Lilly Announces Review of Data on Long-Term Raloxifene Treatment for Postmenopausal Osteoporosis Published in Current Medical Research & Opinion
f9507692-3088-4257-8a0b-3331b76ee1c1,2011-08-01T08:00:00.000+08:00,3,Leerink Swann Upgrades Eli Lilly to Market Perform
61333933-d468-4682-b014-f541f2b5f5e1,2011-08-01T08:00:00.000+08:00,3,Leerink Swann Upgrades Eli Lilly to Market Perform
4c748252-ceb3-4c48-9669-11145207621c,2011-07-29T08:00:00.000+08:00,1,U.S. Court of Appeals Affirms Validity of Lilly's Strattera Patent
95bff5c7-c39b-4026-b364-421af60e4093,2011-07-29T08:00:00.000+08:00,2,Bank of America Comments on Eli Lilly
b289bfe9-3b32-4b62-a263-f5ae1d08899a,2011-07-29T08:00:00.000+08:00,3,U.S. Court of Appeals Affirms Validity of Lilly's Strattera Patent
65391195-a527-43ed-9172-d605f3b7bc0f,2011-07-29T08:00:00.000+08:00,2,Bank of America Comments on Eli Lilly
9d5608a0-e55c-46b8-9c77-666b29978e33,2011-07-28T08:00:00.000+08:00,4,Stocks Going Ex Dividend the Second Week of August
00d697f3-e89d-4af6-b709-3b5684257157,2011-07-28T08:00:00.000+08:00,5,BYDUREON™ Reply Submitted to FDA
673bc9e2-e4f1-438f-a99d-c22b86b62dce,2011-07-28T08:00:00.000+08:00,2,Stocks Going Ex Dividend the Second Week of August
efe8a0c3-c297-4217-b0d1-bf6928a29d90,2011-07-28T08:00:00.000+08:00,4,BYDUREON™ Reply Submitted to FDA
6a4a90d7-ccdf-4fc1-b40c-ce98c731eb35,2011-07-27T08:00:00.000+08:00,1,Hearing Supreme Court Asked to Overturn Obama's Health Care Reform
0e254a75-5007-4847-a12f-8e35aba7bb05,2011-07-27T08:00:00.000+08:00,1,Hearing Supreme Court Asked to Overturn Obama's Health Care Reform
35a16b2b-4078-4fb1-8d18-000c99652bea,2011-07-22T08:00:00.000+08:00,3,"EMA Gives Negative Opinion on Ariclaim, Cymbalta, Xeristar Extensions"
47d0343f-8bee-4a53-8195-1c6e4732b27f,2011-07-22T08:00:00.000+08:00,2,"EMA Gives Negative Opinion on Ariclaim, Cymbalta, Xeristar Extensions"
11862d76-fa38-4309-9ed5-28d6c853848d,2011-07-21T08:00:00.000+08:00,3,"Deutsche Bank Maintains Eli Lilly Hold, $38.50 PT"
43598080-06e4-46e6-9b92-3d2fd56a212b,2011-07-21T08:00:00.000+08:00,4,Fifteen Health Care ETFs Trading Near 52-Week Highs
a972eec3-4ca0-4313-ae1d-cd5a396d4a2c,2011-07-21T08:00:00.000+08:00,2,Earnings Roundup For July 21
62d3fc6a-309f-4faf-8f95-3776a1307818,2011-07-21T08:00:00.000+08:00,1,"News Summary for July 20, 2011"
ab57d30f-c65d-44a0-af4e-83f5a0e900b6,2011-07-21T08:00:00.000+08:00,3,A Peek Into The Market Before The Trading Starts
f14c8631-a6f7-46cb-a34b-44f55467f55c,2011-07-21T08:00:00.000+08:00,1,"Lilly Sees Year EPS $4.25-4.35, Had Seen $4.15-4.30"
fbb97410-94f6-4da0-8a2f-fd5c365e380e,2011-07-21T08:00:00.000+08:00,2,UPDATE: Eli Lilly Reports 11% Drop In Q2 Earnings
b985da86-7834-4cea-842b-2b97a0a2d4a8,2011-07-21T08:00:00.000+08:00,2,US Stock Futures Down As Investors Await Earnings Reports
e954d628-9eee-4939-ad65-78741c5605d1,2011-07-21T08:00:00.000+08:00,4,Earnings Scheduled For July 21
13886f5c-7299-44c1-b0fa-633ff6b4cfc8,2011-07-21T08:00:00.000+08:00,2,"Deutsche Bank Maintains Eli Lilly Hold, $38.50 PT"
02764493-fa79-46d9-8159-4a28ef92d874,2011-07-21T08:00:00.000+08:00,4,Fifteen Health Care ETFs Trading Near 52-Week Highs
4d1cdb43-3d29-4424-802e-55e6f4ed363c,2011-07-21T08:00:00.000+08:00,3,Earnings Roundup For July 21
aaa7400f-c001-4a51-a606-01ac96418eb1,2011-07-21T08:00:00.000+08:00,1,"News Summary for July 20, 2011"
f617c13f-dc58-4db5-92a6-1add3820fb21,2011-07-21T08:00:00.000+08:00,2,A Peek Into The Market Before The Trading Starts
88005c32-bae3-4674-8086-43e19c17be68,2011-07-21T08:00:00.000+08:00,3,"Lilly Sees Year EPS $4.25-4.35, Had Seen $4.15-4.30"
ea211c11-361e-44b2-9633-acf048e66c0b,2011-07-21T08:00:00.000+08:00,2,UPDATE: Eli Lilly Reports 11% Drop In Q2 Earnings
a1724389-03e5-4aac-ad26-fb7a9f80fe91,2011-07-21T08:00:00.000+08:00,1,US Stock Futures Down As Investors Await Earnings Reports
2a56682f-4393-4d28-859f-2aa4c5f57650,2011-07-21T08:00:00.000+08:00,4,Earnings Scheduled For July 21
ccfa15ba-b5a4-4a50-bc58-e6e1154bcd9d,2011-07-18T08:00:00.000+08:00,4,Eli Lilly & Earnings Preview: Analysts Predict Higher Earnings Over Prior Quarter
1378e49c-5d6c-4da6-98f6-7a3214f4e7d3,2011-07-18T08:00:00.000+08:00,2,Citi Comments on Eli Lilly
4c9ad402-ca67-44be-b17d-3c1100b8f209,2011-07-18T08:00:00.000+08:00,4,Eli Lilly Announces New Data Showed Minimal Potential for Drug Interaction Between Cholesterol Drug LIVALO and a Common Antiretroviral Therapy
9ef4fada-c146-47f9-b5c2-0d1159692cc5,2011-07-18T08:00:00.000+08:00,3,Jefferies Raises PT On Eli Lilly To $34
31647030-b4d6-4a12-bda4-0a6f66398009,2011-07-18T08:00:00.000+08:00,4,Jefferies Raises PT On Eli Lilly To $34
1a75ea1c-f2dc-4dc7-8a6e-9390d3ea5664,2011-07-18T08:00:00.000+08:00,5,Eli Lilly & Earnings Preview: Analysts Predict Higher Earnings Over Prior Quarter
1893356a-4c2b-41c5-842a-e65e7ec7d122,2011-07-18T08:00:00.000+08:00,2,Citi Comments on Eli Lilly
b3529dab-1077-4910-b206-68dd2664caa0,2011-07-18T08:00:00.000+08:00,4,Eli Lilly Announces New Data Showed Minimal Potential for Drug Interaction Between Cholesterol Drug LIVALO and a Common Antiretroviral Therapy
b0ccd353-26ae-4656-a3bd-7c96f3dd3ea9,2011-07-18T08:00:00.000+08:00,5,Jefferies Raises PT On Eli Lilly To $34
a3c6386f-7a52-48bb-a745-9b74a010bffe,2011-07-18T08:00:00.000+08:00,4,Jefferies Raises PT On Eli Lilly To $34
e9858130-ae30-4abd-987a-04a400fa8f08,2011-07-17T08:00:00.000+08:00,3,Earnings Expectations for the Week of July 18
2cf04e07-4b60-49ab-a713-fd47bdff8b62,2011-07-17T08:00:00.000+08:00,4,Earnings Expectations for the Week of July 18
235d7b52-41b3-4dd5-8841-7535ef40f788,2011-07-13T08:00:00.000+08:00,4,Twelve Health Care ETFs Trading Near 52-Week Highs
5f2113bc-75f7-40b4-a61a-b9ff1951801e,2011-07-13T08:00:00.000+08:00,4,Twelve Health Care ETFs Trading Near 52-Week Highs
c6ad26b2-105e-48d1-a088-228c4adba631,2011-07-08T08:00:00.000+08:00,4,Citi Reiterates Hold and PT of $38 on Eli Lilly
4ca3d117-6904-4243-8fc8-8819f5e0f115,2011-07-08T08:00:00.000+08:00,4,Citi Reiterates Hold and PT of $38 on Eli Lilly
1b20b701-7206-4408-8a98-9da8f6b8957a,2011-07-01T08:00:00.000+08:00,2,Sideline Money Flows In 07-01-2011
bac171c0-6b9e-4cb6-ae30-65a50338685f,2011-07-01T08:00:00.000+08:00,3,Wells Fargo Maintains Market Perform on Eli Lilly
c5440196-56c0-4bf8-9257-89f8804799cc,2011-07-01T08:00:00.000+08:00,3,J.P. Morgan Comments On Eli Lilly Investor Day
56ef3b98-3e49-46ee-b5ec-f6990e88f3c5,2011-07-01T08:00:00.000+08:00,3,Deutsche Bank Discusses Eli Lilly Investor Meeting
aee51511-c62f-4b8b-816c-244bcf90f203,2011-07-01T08:00:00.000+08:00,2,Sideline Money Flows In 07-01-2011
e42dae7d-5234-47e1-b5b7-77389cc3ae43,2011-07-01T08:00:00.000+08:00,2,Wells Fargo Maintains Market Perform on Eli Lilly
a66fbd10-5b30-4633-a87a-61ff3c5618f1,2011-07-01T08:00:00.000+08:00,2,J.P. Morgan Comments On Eli Lilly Investor Day
5fae1109-80c1-4068-a32a-3164eda9b290,2011-07-01T08:00:00.000+08:00,2,Deutsche Bank Discusses Eli Lilly Investor Meeting
4acdfe06-672b-48f0-9c51-af9027e0e902,2011-06-29T08:00:00.000+08:00,2,Citi Maintains Hold Rating On Eli Lilly
04a34b45-9e0a-4966-9e27-ae0916c7223f,2011-06-29T08:00:00.000+08:00,2,Citi Maintains Hold Rating On Eli Lilly
8eb37b18-cf2b-4787-922e-3a8ed64671b4,2011-06-28T08:00:00.000+08:00,4,"Fast Money Picks For June 29th (LULU, XHB, BAC, LLY)"
0a04c488-c903-4606-98e9-401b64694825,2011-06-28T08:00:00.000+08:00,5,Eli Lilly: Newly Published Study Showed Axiron Topical Solution Restored Testosterone Levels to Normal Range in Hypogonadal Men
370d0009-c3e9-4892-a93f-cc6e827dd556,2011-06-28T08:00:00.000+08:00,3,Eli Lilly Announces New Investment to Boost Its Biotechnology Capabilities
81e27e3f-4dfa-41f4-a97f-f76b8a12a1cc,2011-06-28T08:00:00.000+08:00,4,"Fast Money Picks For June 29th (LULU, XHB, BAC, LLY)"
3943d8a7-adbc-454d-a946-e0751d0e0a0a,2011-06-28T08:00:00.000+08:00,5,Eli Lilly: Newly Published Study Showed Axiron Topical Solution Restored Testosterone Levels to Normal Range in Hypogonadal Men
70d4bfd0-3c57-4b2c-8ffa-e9cac1016d0c,2011-06-28T08:00:00.000+08:00,2,Eli Lilly Announces New Investment to Boost Its Biotechnology Capabilities
1131f512-962d-49cd-a714-f7d8e4a05e93,2011-06-27T08:00:00.000+08:00,3,Citi Maintains Hold Rating on Eli Lilly
ac2f5ca3-cb76-4011-a6bb-ec448612acd5,2011-06-27T08:00:00.000+08:00,5,Jefferies Maintains Buy on Amylin Pharmaceuticals
d2a4df23-21d8-4a79-8814-382a89531623,2011-06-27T08:00:00.000+08:00,3,Citi Maintains Hold Rating on Eli Lilly
a709a062-a44d-4e07-aaa5-52cd84dfc4ae,2011-06-27T08:00:00.000+08:00,5,Jefferies Maintains Buy on Amylin Pharmaceuticals
7fae05b0-07bf-4946-8f04-a724cb6d2317,2011-06-24T08:00:00.000+08:00,4,Eli Lilly: Linagliptin Recommended For Approval In The Treatment Of Type 2 Diabetes In Europe
bd523611-e754-4bfa-a069-05b33eb28114,2011-06-24T08:00:00.000+08:00,4,Eli Lilly: Linagliptin Recommended For Approval In The Treatment Of Type 2 Diabetes In Europe
22ee85bf-358f-4f7c-8b71-d839e75ce8f0,2011-06-23T08:00:00.000+08:00,3,Forest Labs and Watson Pharma to Open Near 52-Week Highs
3311b298-649a-4f25-9c6a-e497c2e882fe,2011-06-23T08:00:00.000+08:00,1,Deutsche Bank Sees No Catalyst At Eli Lilly Investor Meeting
b67d6adb-b386-4bf4-b331-00966a26481c,2011-06-23T08:00:00.000+08:00,4,Forest Labs and Watson Pharma to Open Near 52-Week Highs
35325a0a-74e9-406e-99c7-2fd67c6a07dd,2011-06-23T08:00:00.000+08:00,2,Deutsche Bank Sees No Catalyst At Eli Lilly Investor Meeting
5bf19f59-751b-479a-923e-4f2546bde5a9,2011-06-22T08:00:00.000+08:00,4,Goldman Sachs Suggests Buying Put Spreads on Eli Lilly and Company
96fa252f-4e6a-4894-b1ab-41c612eab41e,2011-06-22T08:00:00.000+08:00,3,Goldman Sachs Suggests Buying Put Spreads on Eli Lilly and Company
ff311acc-a029-4581-851e-b4d77df8ad37,2011-06-21T08:00:00.000+08:00,5,Colgate and Forest Labs to Open Near 52-Week Highs
5ab2943b-db71-4f39-a071-a750632cfc19,2011-06-21T08:00:00.000+08:00,1,"News Summary for June 21, 2011"
94de3548-2bf4-4e3e-9c18-67822d355413,2011-06-21T08:00:00.000+08:00,4,A Peek Into The Market Before The Trading Starts
e32cb447-b136-4576-8a32-0f7fe801337d,2011-06-21T08:00:00.000+08:00,5,Eli Lilly and Amylin Pharmaceuticals Announces BYDUREON Receives Marketing Authorization in Europe
d40be36c-4cea-4f76-9ddd-c685b8741b8a,2011-06-21T08:00:00.000+08:00,3,Colgate and Forest Labs to Open Near 52-Week Highs
ce608c3b-0b15-48ae-be6e-cf4a49925b0b,2011-06-21T08:00:00.000+08:00,2,"News Summary for June 21, 2011"
2ba50911-e8e0-4406-a292-10d332567bf6,2011-06-21T08:00:00.000+08:00,4,A Peek Into The Market Before The Trading Starts
827a2006-996e-47e1-a6cc-01b0bad7e321,2011-06-21T08:00:00.000+08:00,4,Eli Lilly and Amylin Pharmaceuticals Announces BYDUREON Receives Marketing Authorization in Europe
d5586d2f-f77b-4f49-b8bb-a7301c764ab3,2011-06-20T08:00:00.000+08:00,4,Lilly Declares Third-Quarter 2011 Dividend of $0.49/Share
c3b09b32-e24e-4ebd-a542-f01981cd35b2,2011-06-20T08:00:00.000+08:00,4,Lilly Declares Third-Quarter 2011 Dividend of $0.49/Share
8408a8ae-53fa-4c85-8cdc-cd3587f36aa4,2011-06-15T08:00:00.000+08:00,3,Options Brief: Eli Lilly and Company
8d4b0575-a12b-4a86-8312-665a9ea873ef,2011-06-15T08:00:00.000+08:00,5,Boehringer Ingelheim and Eli Lilly's New Type 2 Diabetes Treatment Tradjenta Tablets for Adults Now Available in U.S. Pharmacies
82cfd78a-4b7e-443e-9c5d-a2ace1a5b322,2011-06-15T08:00:00.000+08:00,4,Options Brief: Eli Lilly and Company
33c04d55-1b1a-4135-b619-e18d5339f11a,2011-06-15T08:00:00.000+08:00,5,Boehringer Ingelheim and Eli Lilly's New Type 2 Diabetes Treatment Tradjenta Tablets for Adults Now Available in U.S. Pharmacies
83e0f59a-83c7-4e92-b852-efcb2b0e228e,2011-06-10T08:00:00.000+08:00,3,CIGNA and Forest Laboratories Open Near 52-Week Highs
526b1a4d-f6ce-4f23-85b2-739a5a41668d,2011-06-10T08:00:00.000+08:00,3,CIGNA and Forest Laboratories Open Near 52-Week Highs
0ce15e6a-4b3f-49e6-afc0-bfff036a9a20,2011-06-09T08:00:00.000+08:00,2,Synthes and Eli Lilly Sign Development and Collaboration Agreement
1483c2b9-9da3-427b-9b5c-834b17bade96,2011-06-09T08:00:00.000+08:00,4,Synthes and Eli Lilly Sign Development and Collaboration Agreement
334775c3-1d8f-4454-942f-5c1afb2870c3,2011-06-08T08:00:00.000+08:00,2,UPDATE: Amylin Pharmaceuticals Issues Statement Regarding U.S. District Court Order
3fc558af-468f-46d9-bab7-cffa79188643,2011-06-08T08:00:00.000+08:00,3,U.S. District Court Rules in Favor of Eli Lilly in Amylin Litigation
56a59337-507e-44ab-8bb3-1d601f61e6ab,2011-06-08T08:00:00.000+08:00,4,FDA Approves Updates to Lilly's HumalogLabel
c78838a0-0537-46e5-95da-ce2901a77e08,2011-06-08T08:00:00.000+08:00,1,UPDATE: Amylin Pharmaceuticals Issues Statement Regarding U.S. District Court Order
112ebd98-ec94-4afe-ba51-af5b7d6bcddb,2011-06-08T08:00:00.000+08:00,4,U.S. District Court Rules in Favor of Eli Lilly in Amylin Litigation
a7f83732-4c7c-4fbd-bd76-ebf73437f070,2011-06-08T08:00:00.000+08:00,5,FDA Approves Updates to Lilly's HumalogLabel
871b2937-fdd4-4c30-944e-79db2de2f2fd,2011-06-06T08:00:00.000+08:00,2,Will Prozac Murder Trial Doom Eli Lilly Stock?
dd9d3028-d85f-4822-a72e-b379ce5c6732,2011-06-06T08:00:00.000+08:00,2,Will Prozac Murder Trial Doom Eli Lilly Stock?
18361888-96eb-4427-8984-c8123f8304b1,2011-06-02T08:00:00.000+08:00,3,Options Brief: Eli Lilly and Company
5c8daf9e-2ff8-4bec-bea2-40c553db3cc8,2011-06-02T08:00:00.000+08:00,2,Options Brief: Eli Lilly and Company
9cdbc608-31b5-45a1-852a-48a0e94f43d0,2011-06-01T08:00:00.000+08:00,3,"Hapoalim Securities Terminates Healthcare Coverage Including Bristol-Myers, Eli Lilly, Merck and Pfizer"
fc8fa1fd-6bdb-4359-9827-d37b6d96bae6,2011-06-01T08:00:00.000+08:00,3,Hapoalim Cutting Ocverage On Multitude Of Names
cf1cad8d-0857-4eba-a7ae-5c8caba7cae1,2011-06-01T08:00:00.000+08:00,1,Top 4 Large-Cap Stocks In The Drug Manufacturers-Major Industry With The Highest ROE
29aa2547-8932-4f9b-94e8-08b4ee44635f,2011-06-01T08:00:00.000+08:00,2,"Hapoalim Securities Terminates Healthcare Coverage Including Bristol-Myers, Eli Lilly, Merck and Pfizer"
12f86c48-40a2-4d62-a3f2-e84af8dbd836,2011-06-01T08:00:00.000+08:00,2,Hapoalim Cutting Ocverage On Multitude Of Names
