Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
,2010-02-11 00:00:00 UTC,"Materials Sector Poised For Upswing (XLB, AA, DOW, MON, FCX)",AA,https://www.benzinga.com/trading-ideas/long-ideas/123592/materials-sector-poised-for-upswing-xlb-aa-dow-mon-fcx,Benzinga Staff,,,,,,
,2010-02-10 00:00:00 UTC,"Bernanke Comments Spook Market (DIA, UUP, AA, FCX)",AA,https://www.benzinga.com/general/121271/bernanke-comments-spook-market-dia-uup-aa-fcx,Swing Trader,,,,,,
,2010-02-09 00:00:00 UTC,Tuesday's Hottest Small Caps Follow Upgrade Lead of Large Cap,AA,https://www.benzinga.com/markets/company-news/120412/tuesday-s-hottest-small-caps-follow-upgrade-lead-of-large-cap,Spock Picks,,,,,,
,2010-02-05 00:00:00 UTC,"Stock Market News for February 5, 2010 - Market News",AA,https://www.benzinga.com/115146/stock-market-news-for-february-5-2010-market-news,Zacks,,,,,,
,2010-02-05 00:00:00 UTC,Alcoa (AA) - Needs a Better Brillo,AA,https://www.benzinga.com/trading-ideas/technicals/114812/alcoa-aa-needs-a-better-brillo,Sleibhin,,,,,,
,2010-02-04 00:00:00 UTC,"Dow Breaches 10,000 (DJI, BAC, AA, JPM)",AA,https://www.benzinga.com/general/111660/dow-breaches-10-000-dji-bac-aa-jpm,Swing Trader,,,,,,
,2010-02-02 00:00:00 UTC,"Metals & Mining Industry Update (CLF, AA, FCX, AKS, PCU)",AA,https://www.benzinga.com/analyst-ratings/analyst-color/107756/metals-mining-industry-update-clf-aa-fcx-aks-pcu,Benzinga Staff 5,,,,,,
,2010-02-02 00:00:00 UTC,"Company News for February 2, 2010 - Corporate Summary",AA,https://www.benzinga.com/107082/company-news-for-february-2-2010-corporate-summary,Zacks,,,,,,
,2010-02-02 00:00:00 UTC,"Stock Market News for February 2, 2010 - Market News",AA,https://www.benzinga.com/107057/stock-market-news-for-february-2-2010-market-news,Zacks,,,,,,
,2010-02-02 00:00:00 UTC,"Freeport McMoran And Alcoa Upgraded (FCX, AA)",AA,https://www.benzinga.com/analyst-ratings/analyst-color/107019/freeport-mcmoran-and-alcoa-upgraded-fcx-aa,Swing Trader,,,,,,
,2010-02-01 00:00:00 UTC,Alcoa Inc. (AA) And Other Basic Material Stocks Regain Ground,AA,https://www.benzinga.com/trading-ideas/long-ideas/10/02/106595/alcoa-inc-aa-and-other-basic-material-stocks-regain-ground,Mark Moneymaster,,,,,,
,2010-02-01 00:00:00 UTC,"ISM Manufacturing Rises, Construction Plunges (LEN, KBH, AA, X)",AA,https://www.benzinga.com/news/global/10/02/106293/ism-manufacturing-rises-construction-plunges-len-kbh-aa-x,Swing Trader,,,,,,
,2010-01-28 00:00:00 UTC,"Stock Market News for January 28, 2010 - Market News",AA,https://www.benzinga.com/102993/stock-market-news-for-january-28-2010-market-news,Zacks,,,,,,
,2010-01-27 00:00:00 UTC,"Metals Stocks Collapse Lower, Will There Be A Bounce? (NYSE:X), (NYSE:AA), (Nasdaq:CENX)",AA,https://www.benzinga.com/general/101731/metals-stocks-collapse-lower-will-there-be-a-bounce-nyse-x-nyse-aa-nasdaq-cenx,inthemoneystocks,,,,,,
,2010-01-24 00:00:00 UTC,Where's the Brillo ?,AA,https://www.benzinga.com/trading-ideas/technicals/97044/where-s-the-brillo,Sleibhin,,,,,,
,2010-01-22 00:00:00 UTC,"Market Round-up (GS, AMR, LUV, FCX, AA, POT, BNS, MS, CVC, SNI)",AA,https://www.benzinga.com/markets/company-news/96699/market-round-up-gs-amr-luv-fcx-aa-pot-bns-ms-cvc-sni,Monica Gerson,,,,,,
,2010-01-22 00:00:00 UTC,It May Be Time To Buy Alcoa (AA),AA,https://www.benzinga.com/general/96508/it-may-be-time-to-buy-alcoa-aa,Swing Trader,,,,,,
,2010-01-21 00:00:00 UTC,Proposed Financial Regulations Send Stocks Falling,AA,https://www.benzinga.com/markets/company-news/95292/proposed-financial-regulations-send-stocks-falling,Daniel Hayden IV,,,,,,
,2010-01-21 00:00:00 UTC,"Stock Market News for January 21, 2010 - Market News",AA,https://www.benzinga.com/94968/stock-market-news-for-january-21-2010-market-news,Zacks,,,,,,
,2010-01-20 00:00:00 UTC,Priced for Perfection: When Good Stocks Turn Bad,AA,https://www.benzinga.com/general/93988/priced-for-perfection-when-good-stocks-turn-bad,inthemoneystocks,,,,,,
,2010-01-20 00:00:00 UTC,"China Halts Stock Market Rally (AA, CAT, X, BUCY, GLD)",AA,https://www.benzinga.com/general/93795/china-halts-stock-market-rally-aa-cat-x-bucy-gld,Swing Trader,,,,,,
,2010-01-19 00:00:00 UTC,Make Or Break...Technicals And Earnings On Tap Showing This Week Means Everything,AA,https://www.benzinga.com/general/92189/make-or-break-technicals-and-earnings-on-tap-showing-this-week-means-everything,inthemoneystocks,,,,,,
,2010-01-19 00:00:00 UTC,Tarnished Aluminum !,AA,https://www.benzinga.com/trading-ideas/technicals/92008/tarnished-aluminum,Sleibhin,,,,,,
,2010-01-19 00:00:00 UTC,"Stock Market News for January 19, 2010 - Market News",AA,https://www.benzinga.com/91347/stock-market-news-for-january-19-2010-market-news,Zacks,,,,,,
,2010-01-17 00:00:00 UTC,Earnings Season Picking Up Momentum - Earnings Trends,AA,https://www.benzinga.com/90380/earnings-season-picking-up-momentum-earnings-trends,Zacks,,,,,,
,2010-01-17 00:00:00 UTC,Earnings Season Picking Up Momentum - Earnings Trends,AA,https://www.benzinga.com/90379/earnings-season-picking-up-momentum-earnings-trends,Zacks,,,,,,
,2010-01-17 00:00:00 UTC,Earnings Season Picks Up Momentum - Earnings Trends,AA,https://www.benzinga.com/90378/earnings-season-picks-up-momentum-earnings-trends,Zacks,,,,,,
,2010-01-17 00:00:00 UTC,Earnings Season Picking Up Momentum - Earnings Trends,AA,https://www.benzinga.com/90377/earnings-season-picking-up-momentum-earnings-trends,Zacks,,,,,,
,2010-01-15 00:00:00 UTC,This Week's Biggest Losers This Year's Biggest Winners?,AA,https://www.benzinga.com/general/89643/this-week-s-biggest-losers-this-year-s-biggest-winners,Spock Picks,,,,,,
,2010-01-15 00:00:00 UTC,Large Block of Calls Traded in Alcoa,AA,https://www.benzinga.com/markets/options/89084/large-block-of-calls-traded-in-alcoa,Michael J. Zerinskas,,,,,,
,2010-01-14 00:00:00 UTC,"Matrix Asset Advisors Is Bullish On The Overall Market In 2010 (DELL, BAC, CVX, PG, WMT, JPM, AA)",AA,https://www.benzinga.com/media/cnbc/88357/matrix-asset-advisors-is-bullish-on-the-overall-market-in-2010-dell-bac-cvx-pg-wmt-,Craig Jones,,,,,,
,2010-01-13 00:00:00 UTC,"Stock Market News for January 13, 2010 - Market News",AA,https://www.benzinga.com/86100/stock-market-news-for-january-13-2010-market-news,Zacks,,,,,,
,2010-01-13 00:00:00 UTC,Tuesday's Breakout Stocks: Pumping up Your Portfolio with NBTY,AA,https://www.benzinga.com/85900/tuesday-s-breakout-stocks-pumping-up-your-portfolio-with-nbty,Marco Anthony,,,,,,
,2010-01-13 00:00:00 UTC,"Monetary Policy Tightened As Economy Sees Improvement, (AA, CVX)",AA,https://www.benzinga.com/general/85858/monetary-policy-tightened-as-economy-sees-improvement-aa-cvx,Benzinga Staff 5,,,,,,
,2010-01-13 00:00:00 UTC,"Cramer Says Time To Buy AA, Sell APOL, WNR and ACTI",AA,https://www.benzinga.com/trading-ideas/long-ideas/85693/cramer-says-time-to-buy-aa-sell-apol-wnr-and-acti,Monica Gerson,,,,,,
,2010-01-13 00:00:00 UTC,JPMorgan (JPM) & Intel (INTL) Expected To Show Good Earnings,AA,https://www.benzinga.com/media/cnbc/85616/jpmorgan-jpm-intel-intl-expected-to-show-good-earnings,Benzinga Staff 5,,,,,,
,2010-01-12 00:00:00 UTC,"This Week's Most-Purchased Stocks to Date - AA, CYCC, F, C",AA,https://www.benzinga.com/general/85550/this-week-s-most-purchased-stocks-to-date-aa-cycc-f-c,Spock Picks,,,,,,
,2010-01-12 00:00:00 UTC,Alcoa Drags Markets,AA,https://www.benzinga.com/85549/alcoa-drags-markets,John Nyaradi,,,,,,
,2010-01-12 00:00:00 UTC,Alcoa Earnings Dragging Markets Lower (AA),AA,https://www.benzinga.com/market-update/85142/alcoa-earnings-dragging-markets-lower-aa,Bud Fox,,,,,,
,2010-01-12 00:00:00 UTC,Bookkeeping: Closing Human Genome Sciences (HGSI),AA,https://www.benzinga.com/84963/bookkeeping-closing-human-genome-sciences-hgsi,tradermark,,,,,,
,2010-01-12 00:00:00 UTC,"Kudlow Talks Some Sense (AA), (CVX)",AA,https://www.benzinga.com/media/cnbc/84835/kudlow-talks-some-sense-aa-cvx,Bud Fox,,,,,,
,2010-01-12 00:00:00 UTC,"Stocks Tumble, Alcoa(AA) Plummets",AA,https://www.benzinga.com/markets/company-news/84830/stocks-tumble-alcoa-aa-plummets,Benzinga Staff 5,,,,,,
,2010-01-12 00:00:00 UTC,Alcoa Inc. (AA) Shows Major Correction After Q4 Results,AA,https://www.benzinga.com/trading-ideas/technicals/84727/alcoa-inc-aa-shows-major-correction-after-q4-results,Mark Moneymaster,,,,,,
,2010-01-12 00:00:00 UTC,"Trade Deficit Widens (X, AA)",AA,https://www.benzinga.com/general/84636/trade-deficit-widens-x-aa,Swing Trader,,,,,,
,2010-01-12 00:00:00 UTC,Protective Put Buying in Intel,AA,https://www.benzinga.com/markets/options/84529/protective-put-buying-in-intel,Michael J. Zerinskas,,,,,,
,2010-01-12 00:00:00 UTC,"Company News for January 12, 2010 - Corporate Summary",AA,https://www.benzinga.com/84457/company-news-for-january-12-2010-corporate-summary,Zacks,,,,,,
,2010-01-12 00:00:00 UTC,"Stock Market News for January 12, 2010 - Market News",AA,https://www.benzinga.com/84458/stock-market-news-for-january-12-2010-market-news,Zacks,,,,,,
,2010-01-12 00:00:00 UTC,"Benzinga’s Top Downgrades (AA, CHS, LEAP, RGA, AAP)",AA,https://www.benzinga.com/analyst-ratings/analyst-color/84412/benzinga%E2%80%99s-top-downgrades-aa-chs-leap-rga-aap,BenzingaStaff3,,,,,,
,2010-01-12 00:00:00 UTC,Brighter Signs For Alcoa (AA),AA,https://www.benzinga.com/analyst-ratings/analyst-color/84223/brighter-signs-for-alcoa-aa,Benzinga Staff 5,,,,,,
,2010-01-12 00:00:00 UTC,"Benzinga’s Top Pre-Market Losers (LGCY, CENX, KBH, AA, PEIX, ERTS)",AA,https://www.benzinga.com/pre-market-outlook/84180/benzinga%E2%80%99s-top-pre-market-losers-lgcy-cenx-kbh-aa-peix-erts,BenzingaStaff3,,,,,,
,2010-01-12 00:00:00 UTC,"Stock Watch-List for January 12, 2010",AA,https://www.benzinga.com/trading-ideas/long-ideas/83973/stock-watch-list-for-january-12-2010,Ryan Mallory,,,,,,
,2010-01-12 00:00:00 UTC,US Stock Futures Point To Lower Opening,AA,https://www.benzinga.com/market-update/84045/us-stock-futures-point-to-lower-opening,Monica Gerson,,,,,,
,2010-01-12 00:00:00 UTC,"Stock Watch-List for January 12, 2010",AA,https://www.benzinga.com/90714/stock-watch-list-for-january-12-2010,Ryan Mallory,,,,,,
,2010-01-11 00:00:00 UTC,"Large Cap Machinery Jumps, But Small Cap Machinery Offers the Real Value",AA,https://www.benzinga.com/general/83786/large-cap-machinery-jumps-but-small-cap-machinery-offers-the-real-value,Spock Picks,,,,,,
,2010-01-11 00:00:00 UTC,Earnings Surge Starting...Now! - Earnings Trends,AA,https://www.benzinga.com/84956/earnings-surge-starting-now-earnings-trends,Zacks,,,,,,
,2010-01-11 00:00:00 UTC,Dennis Gartman Sees Alcoa (AA) At $35 In Two Years,AA,https://www.benzinga.com/media/cnbc/83728/dennis-gartman-sees-alcoa-aa-at-35-in-two-years,Craig Jones,,,,,,
,2010-01-11 00:00:00 UTC,Fast Money Traders Comment On Alcoa (AA),AA,https://www.benzinga.com/media/cnbc/83724/fast-money-traders-comment-on-alcoa-aa,Craig Jones,,,,,,
,2010-01-11 00:00:00 UTC,Alcoa Misses Earnings Estimates (AA),AA,https://www.benzinga.com/markets/company-news/83526/alcoa-misses-earnings-estimates-aa,Bud Fox,,,,,,
,2010-01-11 00:00:00 UTC,Earning Season Starts: Alcoa Misses Q4 EPS View By 5c,AA,https://www.benzinga.com/markets/company-news/83502/earning-season-starts-alcoa-misses-q4-eps-view-by-5c,Benzinga Staff,,,,,,
,2010-01-11 00:00:00 UTC,Aluminum on the Verge of Going Parabolic,AA,https://www.benzinga.com/general/83383/aluminum-on-the-verge-of-going-parabolic,Spock Picks,,,,,,
,2010-01-11 00:00:00 UTC,Alcoa Reports After The Bell (AA),AA,https://www.benzinga.com/market-update/83331/alcoa-reports-after-the-bell-aa,Bud Fox,,,,,,
,2010-01-11 00:00:00 UTC,"An ETF For Alcoa's Earnings And Much More (AA, DD, DOW, FCX, IYM)",AA,https://www.benzinga.com/trading-ideas/long-ideas/83269/an-etf-for-alcoa-s-earnings-and-much-more,ETF Professor,,,,,,
,2010-01-11 00:00:00 UTC,"Metals Roundup: Markets Await Alcoa Numbers (CLF, NUE, MT, AA)",AA,https://www.benzinga.com/analyst-ratings/analyst-color/83187/metals-roundup-markets-await-alcoa-numbers-clf-nue-mt-aa,Benzinga Staff 5,,,,,,
,2010-01-11 00:00:00 UTC,Alcoa Inc. (AA) Searching For Higher Levels,AA,https://www.benzinga.com/trading-ideas/long-ideas/83078/alcoa-inc-aa-searching-for-higher-levels,Mark Moneymaster,,,,,,
,2010-01-11 00:00:00 UTC,"Market Awaits Earnings Report (AA, HELE, WDFC)",AA,https://www.benzinga.com/markets/company-news/82899/market-awaits-earnings-report-aa-hele-wdfc,Benzinga Staff 5,,,,,,
,2010-01-11 00:00:00 UTC,Selling Volatility in Alcoa,AA,https://www.benzinga.com/markets/options/82728/selling-volatility-in-alcoa,Michael J. Zerinskas,,,,,,
,2010-01-11 00:00:00 UTC,"Stock Market News for January 11, 2010 - Market News",AA,https://www.benzinga.com/82688/stock-market-news-for-january-11-2010-market-news,Zacks,,,,,,
,2010-01-11 00:00:00 UTC,"Stock Watch-List for January 11, 2010",AA,https://www.benzinga.com/82225/stock-watch-list-for-january-11-2010,Ryan Mallory,,,,,,
,2010-01-11 00:00:00 UTC,"Benzinga’s Top Pre-Market Gainers (DDSS, IMMU, VVUS, LUNA, AA, SOLF, TUES)",AA,https://www.benzinga.com/pre-market-outlook/82391/benzinga%E2%80%99s-top-pre-market-gainers-ddss-immu-vvus-luna-aa-solf-tues,BenzingaStaff3,,,,,,
,2010-01-11 00:00:00 UTC,"Stock Watch-List for January 11, 2010",AA,https://www.benzinga.com/90716/stock-watch-list-for-january-11-2010,Ryan Mallory,,,,,,
,2010-01-11 00:00:00 UTC,"Top 5 Stocks That Warrant Attention Today (WDFC, LPHI, HELE, VOXX, AA)",AA,https://www.benzinga.com/trading-ideas/long-ideas/82201/top-5-stocks-that-warrant-attention-today-wdfc-lphi-hele-voxx-aa,Monica Gerson,,,,,,
,2010-01-08 00:00:00 UTC,Alcoa Earnings Preview,AA,https://www.benzinga.com/general/81676/alcoa-earnings-preview,Swing Trader,,,,,,
,2010-01-08 00:00:00 UTC,"Stock Market News for January 08, 2010 - Market News",AA,https://www.benzinga.com/81138/stock-market-news-for-january-08-2010-market-news,Zacks,,,,,,
,2010-01-07 00:00:00 UTC,"Company News for January 07, 2010 - Corporate Summary",AA,https://www.benzinga.com/79655/company-news-for-january-07-2010-corporate-summary,Zacks,,,,,,
,2010-01-07 00:00:00 UTC,Alcoa Inc. (AA) In A New Breakout Zone,AA,https://www.benzinga.com/trading-ideas/long-ideas/79127/alcoa-inc-aa-in-a-new-breakout-zone,Mark Moneymaster,,,,,,
,2010-01-06 00:00:00 UTC,"Fast Money Picks For January 7th (AA, GOOG, AKAM)",AA,https://www.benzinga.com/media/cnbc/78939/fast-money-picks-for-january-7th-aa-goog-akam,Craig Jones,,,,,,
,2010-01-06 00:00:00 UTC,Alcoa Inc's (AA) Stock Down On Fears Over Aluminum Price,AA,https://www.benzinga.com/markets/company-news/78320/alcoa-inc-s-aa-stock-down-on-fears-over-aluminum-price,Benzinga Staff 5,,,,,,
,2010-01-06 00:00:00 UTC,Alcoa to Kick of Earnings Season,AA,https://www.benzinga.com/markets/options/78226/alcoa-to-kick-of-earnings-season,Michael J. Zerinskas,,,,,,
,2010-01-04 00:00:00 UTC,"Russian Aluminum Giant Rusal Eyeing IPO (RTO, AA)",AA,https://www.benzinga.com/markets/company-news/74865/russian-aluminum-giant-rusal-eyeing-ipo-rto-aa,Benzinga Staff 5,,,,,,
,2010-01-04 00:00:00 UTC,"Stock Watch-List for January 4, 2009",AA,https://www.benzinga.com/general/74678/stock-watch-list-for-january-4-2009,Ryan Mallory,,,,,,
,2009-12-29 00:00:00 UTC,"Bank of America Ratings Unchanged Post Aluminum Inventories Data (AA, CENX)",AA,https://www.benzinga.com/analyst-ratings/price-target/73159/bank-of-america-ratings-unchanged-post-aluminum-inventories-data-,Benzinga Staff 5,,,,,,
,2009-12-29 00:00:00 UTC,Metal Stocks Continue To Collapse After Chief Market Strategists Red Alert In Yesterdays Article,AA,https://www.benzinga.com/general/73106/metal-stocks-continue-to-collapse-after-chief-market-strategists-red-alert-in-yesterda,inthemoneystocks,,,,,,
,2009-12-29 00:00:00 UTC,Century Aluminum Poised For A Hard Fall,AA,https://www.benzinga.com/trading-ideas/short-ideas/73017/century-aluminum-poised-for-a-hard-fall,Swing Trader,,,,,,
,2009-12-28 00:00:00 UTC,"XLB, XLK, XLY Sector ETFs Make 52 Week Highs",AA,https://www.benzinga.com/general/72550/xlb-xlk-xly-sector-etfs-make-52-week-highs,William Spencer,,,,,,
,2009-12-24 00:00:00 UTC,"Stock Market News for December 24, 2009 - Market News",AA,https://www.benzinga.com/71792/stock-market-news-for-december-24-2009-market-news,Zacks,,,,,,
,2009-12-22 00:00:00 UTC,Is The Yield Curve Different This Time?,AA,https://www.benzinga.com/markets/company-news/70265/is-the-yield-curve-different-this-time,Benzinga Staff 5,,,,,,
,2009-12-22 00:00:00 UTC,"Stock Market News for December 22, 2009 - Market News",AA,https://www.benzinga.com/69972/stock-market-news-for-december-22-2009-market-news,Zacks,,,,,,
,2009-12-21 00:00:00 UTC,"Holiday Party May Be Starting As Alcoa Inc (NYSE: AA), Amazon.com, Inc. (NasdaqGS: AMZN) Jump",AA,https://www.benzinga.com/general/69244/holiday-party-may-be-starting-as-alcoa-inc-nyse-aa-amazon-com-inc-nasdaqgs-amzn-jump,inthemoneystocks,,,,,,
,2009-12-21 00:00:00 UTC,Alcoa Inc. (AA) Gains 8.25% By Mid Day Trading Following Saudi Arabian Foray,AA,https://www.benzinga.com/trading-ideas/long-ideas/69075/alcoa-inc-aa-gains-8-25-by-mid-day-trading-following-saudi-arabian-fo,Mark Moneymaster,,,,,,
,2009-12-21 00:00:00 UTC,"New 52-Week High Stocks (AA, INTC, MU, AET, NWSA)",AA,https://www.benzinga.com/market-update/68892/new-52-week-high-stocks-aa-intc-mu-aet-nwsa,BenzingaStaff3,,,,,,
,2009-12-21 00:00:00 UTC,"Benzinga’s Top Upgrades (ONAV, PALM, RSO, INTC, AA, STX)",AA,https://www.benzinga.com/analyst-ratings/analyst-color/68692/benzinga%E2%80%99s-top-upgrades-onav-palm-rso-intc-aa-stx,BenzingaStaff3,,,,,,
,2009-12-16 00:00:00 UTC,"New 52-Week High Stocks (AMD, AA, CBS, RCL, CENX, MRVL)",AA,https://www.benzinga.com/market-update/64654/new-52-week-high-stocks-amd-aa-cbs-rcl-cenx-mrvl,BenzingaStaff3,,,,,,
,2009-12-14 00:00:00 UTC,"Stock Market News for December 14, 2009 - Market News",AA,https://www.benzinga.com/61124/stock-market-news-for-december-14-2009-market-news,Zacks,,,,,,
,2009-12-11 00:00:00 UTC,Alcoa Inc. (AA) Close To A New Breakout Area,AA,https://www.benzinga.com/trading-ideas/long-ideas/60236/alcoa-inc-aa-close-to-a-new-breakout-area,Mark Moneymaster,,,,,,
,2009-12-11 00:00:00 UTC,"Benzinga’s Top Gainers (SNSS, CBK, AA, NCR, ERJ)",AA,https://www.benzinga.com/market-update/60104/benzinga%E2%80%99s-top-gainers-snss-cbk-aa-ncr-erj,BenzingaStaff3,,,,,,
,2009-12-11 00:00:00 UTC,"Stock Market News for December 11, 2009 - Market News",AA,https://www.benzinga.com/59977/stock-market-news-for-december-11-2009-market-news,Zacks,,,,,,
,2009-12-09 00:00:00 UTC,"Benzinga's Top ETF Gainers (SCO, EEN, XME, UYM)",AA,https://www.benzinga.com/etfs/emerging-market-etfs/58221/benzinga-s-top-etf-gainers-sco-een-xme-uym,Craig Jones,,,,,,
,2009-11-24 00:00:00 UTC,"Cramer Is Bullish On MED, WTW, AA, WFT",AA,https://www.benzinga.com/media/cnbc/45078/cramer-is-bullish-on-med-wtw-aa-wft,Craig Jones,,,,,,
,2009-11-23 00:00:00 UTC,Guy Adami Is Bearish On Alcoa (AA),AA,https://www.benzinga.com/trading-ideas/short-ideas/44763/guy-adami-is-bearish-on-alcoa-aa,Craig Jones,,,,,,
,2009-10-30 00:00:00 UTC,"Fast Money Gang Picks For Monday (AA, WFC, RIG, XOM)",AA,https://www.benzinga.com/media/cnbc/33401/fast-money-gang-picks-for-monday-aa-wfc-rig-xom,Craig Jones,,,,,,
,2009-10-30 00:00:00 UTC,"US Stocks Fall Back Down Behind Risk-Averse Investor (JPM, BAC, AA)",AA,https://www.benzinga.com/media/wall-street-journal/33148/us-stocks-fall-back-down-behind-risk-averse-investor-jpm-bac-aa,Ted Friedman,,,,,,
,2009-10-13 00:00:00 UTC,"Fast Money Crew Picks AA, CSCO, PHM",AA,https://www.benzinga.com/media/cnbc/24076/fast-money-crew-picks-aa-csco-phm,Craig Jones,,,,,,
,2009-10-08 00:00:00 UTC,Alcoa (AA) Defense to Supply Aluminum Armor Kits to AM General,AA,https://www.benzinga.com/markets/company-news/contracts/22372/alcoa-aa-defense-to-supply-aluminum-armor-kits-to-am-general,Benzinga Staff,,,,,,
,2009-10-08 00:00:00 UTC,Is AA at a Reality Gap ?,AA,https://www.benzinga.com/market-update/22313/is-aa-at-a-reality-gap,Sleibhin,,,,,,
,2009-10-08 00:00:00 UTC,"Most Active Stocks (AA, LVS, AAI, DRYS, AUY)",AA,https://www.benzinga.com/market-update/22231/most-active-stocks-aa-lvs-aai-drys-auy,BenzingaStaff3,,,,,,
,2009-10-08 00:00:00 UTC,"Cramer is Bullish on AA, MED, JCI, SWKS",AA,https://www.benzinga.com/media/cnbc/22056/cramer-is-bullish-on-aa-med-jci-swks,Benzinga Staff15,,,,,,
,2009-10-08 00:00:00 UTC,"Gold Breaches $1,055/ounce Amid Alcoa & Economic Optimism (AA)",AA,https://www.benzinga.com/trading-ideas/long-ideas/22028/gold-breaches-1-055ounce-amid-alcoa-economic-optimism-aa,Eric Mancini,,,,,,
,2009-10-08 00:00:00 UTC,"Stocks to Watch (AA, HOTT, SVNT, SCSC, LXRX, BX)",AA,https://www.benzinga.com/market-update/21982/stocks-to-watch-aa-hott-svnt-scsc-lxrx-bx,Benzinga Staff15,,,,,,
,2009-10-08 00:00:00 UTC,Alcoa (AA) Announces 3rd-Quarter Profit of $77M,AA,https://www.benzinga.com/markets/company-news/21926/alcoa-aa-announces-3rd-quarter-profit-of-77m,BenzingaStaff1,,,,,,
,2009-10-07 00:00:00 UTC,An Inverse Head and Shoulders Pattern ?,AA,https://www.benzinga.com/markets/analyst-research/price-target/21892/an-inverse-head-and-shoulders-pattern,Sleibhin,,,,,,
,2009-10-07 00:00:00 UTC,"Fast Money Guys Like RTP, LAZ, AMZN, DFS",AA,https://www.benzinga.com/media/cnbc/21872/fast-money-guys-like-rtp-laz-amzn-dfs,Craig Jones,,,,,,
,2009-10-07 00:00:00 UTC,Alcoa (AA) Beats Expectations,AA,https://www.benzinga.com/markets/company-news/21833/alcoa-aa-beats-expectations,Craig Jones,,,,,,
,2009-10-07 00:00:00 UTC,Alcoa (AA) To Report After The Bell,AA,https://www.benzinga.com/media/cnbc/21746/alcoa-aa-to-report-after-the-bell,Craig Jones,,,,,,
,2009-10-07 00:00:00 UTC,"Today’s Earnings Preview (AA, MON, FDO, AYI)",AA,https://www.benzinga.com/market-update/21435/today%E2%80%99s-earnings-preview-aa-mon-fdo-ayi,Benzinga Staff15,,,,,,
,2009-10-04 00:00:00 UTC,"Bookkeeping: Weekly Changes to Fund Positions Year 3, Week 9",AA,https://www.benzinga.com/20177/bookkeeping-weekly-changes-to-fund-positions-year-3-week-9,tradermark,,,,,,
,2009-09-23 00:00:00 UTC,"Jim Cramer likes (TD,ALTH,AA,TLAB,ALSK,C)",AA,https://www.benzinga.com/16109/usa/jim-cramer-likes-td-alth-aa-tlab-alsk-c,Benzinga Staff15,,,,,,
,2009-09-21 00:00:00 UTC,"Fast Money Crew Recommended Buying FCS And PLCE, Selling AA And X",AA,https://www.benzinga.com/15504/aa/fast-money-crew-recommended-buying-fcs-and-plce-selling-aa-and-x,Craig Jones,,,,,,
,2009-09-18 00:00:00 UTC,"Fast Money Crew Bearish On AA, RIG And CAT",AA,https://www.benzinga.com/craig-jones/2009/9/18/fast-money-crew-bearish-on-aa-rig-and-cat,Craig Jones,,,,,,
,2009-09-03 00:00:00 UTC,Alcoa (AA) Predicts Global Aluminium Demand to Fall 5.5%,AA,https://www.benzinga.com/benzingastaff1/2009/9/3/alcoa-aa-predicts-global-aluminium-demand-fall-55,BenzingaStaff1,,,,,,
,2009-08-10 00:00:00 UTC,"Lithium One Reports Initial Drill Results for Its James Bay Lithium Project and Expands Drill Program to 11,000m",AA,https://www.benzinga.com/09/08/1830/lithium-one-reports-initial-drill-results-for-its-james-bay-lithium-project-and-expands-d,Benzinga Staff,,,,,,
,2009-08-10 00:00:00 UTC,"Breaking News: China Armco Metals - August 10, 2009",AA,https://www.benzinga.com/09/08/1420/breaking-news-china-armco-metals-august-10-2009,Benzinga Staff,,,,,,
,2009-08-10 00:00:00 UTC,Andean Resources Ltd.: Step-Out Drilling Extends Bajo Negro Vein by Another 125 Metres,AA,https://www.benzinga.com/09/08/1346/andean-resources-ltd-step-out-drilling-extends-bajo-negro-vein-by-another-125-metres,Benzinga Staff,,,,,,
,2009-08-10 00:00:00 UTC,PC Gold Opens Up Pickle Crow With Discovery of Gold in Confederation Rocks; Drills Thick Temiskaming-Like Conglomerate Sequence,AA,https://www.benzinga.com/09/08/1377/pc-gold-opens-up-pickle-crow-with-discovery-of-gold-in-confederation-rocks-drills-thick-t,Benzinga Staff,,,,,,
,2009-08-10 00:00:00 UTC,"Ahead of the Bell: China Armco Metals - August 10, 2009",AA,https://www.benzinga.com/09/08/1335/ahead-of-the-bell-china-armco-metals-august-10-2009,Benzinga Staff,,,,,,
,2009-08-10 00:00:00 UTC,"Ahead of the Bell: China Armco Metals - August 10, 2009",AA,https://www.benzinga.com/09/08/1330/ahead-of-the-bell-china-armco-metals-august-10-2009,Benzinga Staff,,,,,,
,2020-05-29 00:00:00 UTC,Greif (GEF) to Report Q2 Earnings: What's in the Offing?,AA,http://www.zacks.com/stock/news/951647/greif-gef-to-report-q2-earnings-whats-in-the-offing?cid=CS-BENZ-FT-analyst_blog|earnings_preview-951647,Zacks,,,,,,
,2020-05-28 00:00:00 UTC,"When Does Market Timing Actually Work? - May 28, 2020",AA,http://www.zacks.com/stock/news/949154/when-does-market-timing-actually-work-may-28-2020?cid=CS-BENZ-FT-retirement_ideas|market_timing_secrets-949154,Zacks,,,,,,
